Domain	Phylum	Class	Order	Family	Genus	Species	A1	A16	A16B	A16S	A19	A19B	A19S	A2	B10	B10B	B10S	B6	B6B	B6S
349ca9a8203544938011b3a5329a3385	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	Blastocatella	Unassigned	0	5	0	0	0	0	0	0	0	0	0	0	0	0
a8d4975668232ba0092771fd744a04b8	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	SbA1	Unassigned	Unassigned	0	5	0	0	0	0	0	0	0	0	0	0	0	0
f4a8b64d5172342bf94401a0fefafa23	Bacteria	Acidobacteriota	Terriglobia	Bryobacterales	Bryobacteraceae	Unassigned	Unassigned	0	5	0	0	0	0	0	0	0	0	0	0	0	0
e8453665cb39c98d4d3572d547ed2296	Bacteria	Pseudomonadota	Alphaproteobacteria	Azospirillales_507929	Unassigned	Unassigned	Unassigned	0	5	0	0	0	0	0	0	0	0	0	0	0	0
c90cf651d92f0fb0d323aaba5125e988	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Micromonosporaceae	Unassigned	Unassigned	0	5	0	0	0	0	0	0	0	0	0	0	0	0
adfd2af9d39cfbded919379628639f35	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	5	0	0	0	0	0	0	0	0	0	0	0	0
089119437d02cb0ce4314e93dbcb7b09	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	5	0	0	0	0	0	0	0	0	0	0	0	0
433859a554ab1e128eea4355f69e4841	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Microbacterium_A_383321	Unassigned	0	5	0	0	0	0	0	0	0	0	0	0	0	0
9e28176c0bc68f0a15c0fd2b9f440d45	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae_486827	Novosphingobium	Unassigned	0	5	0	0	0	0	0	0	0	0	0	0	0	0
907c3b38b093aac4eeb608838b105456	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	5	0	0	0	0	0	0	0	0	0	0	0
d97d4ac0446d011adc1aab10f90827ee	Bacteria	Patescibacteria	UBA1384	UBA12157_A	UBA12157	GWE1-39-12	Unassigned	0	0	0	5	0	0	0	0	0	0	0	0	0	0
64b6b2073e3809a3e33c1a256567a56d	Bacteria	Chloroflexota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	5	0	0	0	0	0	0	0	0	0	0
7b0630fc67a2d4745d3676a1ef137ead	Bacteria	Patescibacteria	ABY1	Buchananbacterales	UBA6539	2-02-FULL-56-16	Unassigned	0	0	0	5	0	0	0	0	0	0	0	0	0	0
3f8b19e698f281795e2ef4202d47728e	Bacteria	Actinomycetota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	5	0	0	0	0	0	0	0	0	0	0
d0144b6ac37ffc647618735c807d32dc	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	5	0	0	0	0	0	0	0	0	0	0
dc7ff9617d8dbce9f469a1c62c38b31d	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	5	0	0	0	0	0	0	0	0	0	0
fbca2463d02aa3b7f78099a863038a4e	Bacteria	Chloroflexota	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Unassigned	Unassigned	0	0	0	5	0	0	0	0	0	0	0	0	0	0
f424849c50cc1d76bcfb442acfdb0768	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unassigned	Unassigned	0	0	0	5	0	0	0	0	0	0	0	0	0	0
c9f5dd9a9697d3c1431d94e75985e842	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	UBA966	Unassigned	0	0	0	5	0	0	0	0	0	0	0	0	0	0
15744fdbf44a01f3ce2003a9612571cd	Bacteria	Cyanobacteriota	Vampirovibrionia	Obscuribacterales	Obscuribacteraceae	SBAT01	SBAT01 sp005240105	0	0	0	5	0	0	0	0	0	0	0	0	0	0
3a09015598bd3880d3b9553fad6684b2	Bacteria	Chloroflexota	Dehalococcoidia	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	5	0	0	0	0	0	0	0	0	0	0
16a643e111224a611599d300ff32e7c7	Bacteria	Bacteroidota	Kapaibacteriia	OLB7	OLB7	OLB7	Unassigned	0	0	0	5	0	0	0	0	0	0	0	0	0	0
5166b5558ea98b2b9fad24d384911ec8	Bacteria	Patescibacteria	Paceibacteria	Moranbacterales	UBA2206	Unassigned	Unassigned	0	0	0	5	0	0	0	0	0	0	0	0	0	0
332624e52e26298990908c2da99a4342	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665	UBA5150	UBA5150 sp002792275	0	0	0	5	0	0	0	0	0	0	0	0	0	0
60424d7efb58228177b06285957ee08f	Bacteria	Patescibacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	5	0	0	0	0	0	0	0	0	0	0
6dc5e49ba44e5ad8a55db1c54c47419d	Bacteria	Bdellovibrionota_473306	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Unassigned	0	0	0	5	0	0	0	0	0	0	0	0	0	0
dd96c1a51eaa3dd722e64107f585d928	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	5	0	0	0	0	0	0	0	0	0	0
d1d07953e5139e8ad4d8d612d6b77efb	Bacteria	Pseudomonadota	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	5	0	0	0	0	0	0	0	0	0	0
37af2cc622fbf393b8d139ad72a32d63	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	F1-140-MAGs142	Unassigned	0	0	0	5	0	0	0	0	0	0	0	0	0	0
b7ade188730640300f312e06d25f36c3	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	5	0	0	0	0	0	0	0	0	0	0
ebc18d6d9c4ff4a1cae9b954b9a00896	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	0	0	0	0	5	0	0	0	0	0	0	0	0	0
4777acffb6ad6eac324041f7d5c08a1e	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales_505101	Devosiaceae	Devosia_A_502124	Devosia_A_502124 epidermidihirudinis	0	0	0	0	5	0	0	0	0	0	0	0	0	0
e9e590731141d66e6587be303993d798	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_737866	Unassigned	Unassigned	Unassigned	0	0	0	0	5	0	0	0	0	0	0	0	0	0
09857016412419cfa867ca84d9811513	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Dermatophilaceae	Flexivirga	Unassigned	0	0	0	0	5	0	0	0	0	0	0	0	0	0
ea3fcb753ed5fefa35f8bdad95629a76	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter_B_887417	Unassigned	0	0	0	0	5	0	0	0	0	0	0	0	0	0
1063a1af2a8e5faec9e09124c37146b3	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Unassigned	Unassigned	0	0	0	0	0	5	0	0	0	0	0	0	0	0
0b79099e2d1617526c1a5062ae12f096	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_C	Fusobacterium_C necrophorum	0	0	0	0	0	5	0	0	0	0	0	0	0	0
051a9510e1005e9bc367c5e584ed710e	Bacteria	Margulisbacteria	WOR-1	O2-12-FULL-45-9	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	5	0	0	0	0	0	0	0
4270746dc196edba63841bad8a8f9658	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	5	0	0	0	0	0	0	0
4fe27041488554d8ce8ab52111028459	Bacteria	Patescibacteria	Saccharimonadia	UBA4664	UBA4664	UBA4664	UBA4664 sp002415345	0	0	0	0	0	0	5	0	0	0	0	0	0	0
ca6d52ed8825f487f42b82a289c6d5fd	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	JAABRT01	JAABRT01 sp011390935	0	0	0	0	0	0	5	0	0	0	0	0	0	0
33cfa5d685c36aa5c7abf2a3b5b88324	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA2103	C7867-001	Unassigned	0	0	0	0	0	0	5	0	0	0	0	0	0	0
39c05917301195f30b477dca47cc386c	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	5	0	0	0	0	0	0	0
80c90f2f9e4f69b69b73b9f410c55d0d	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales	UBA11657	Unassigned	Unassigned	0	0	0	0	0	0	5	0	0	0	0	0	0	0
85b73af5c954decb20cbd0bb2ffc0965	Bacteria	Bacillota_A_368345	Clostridia_258483	Acetivibrionales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	5	0	0	0	0	0	0	0
59dddf9504953bf6f0e6f140085ccd8e	Bacteria	Bacteroidota	Kapaibacteriia	Kapaibacteriales	UBA2268	Unassigned	Unassigned	0	0	0	0	0	0	5	0	0	0	0	0	0	0
105da0a79a789cb275a8f9e526758b13	Bacteria	Bacteroidota	UBA10030	UBA10030	UBA6906	CAADGV01	Unassigned	0	0	0	0	0	0	5	0	0	0	0	0	0	0
b418458b65daa999296f0d6b80ff774b	Bacteria	Patescibacteria	JAEDAM01	BD1-5	UBA6164	JAACSU01	Unassigned	0	0	0	0	0	0	5	0	0	0	0	0	0	0
7d47f21491855f7989261b662c15a024	Bacteria	Acidobacteriota	Terriglobia	Acidoferrales	UBA7541	Palsa-295	Unassigned	0	0	0	0	0	0	5	0	0	0	0	0	0	0
5c3edcfd653b81bc86ec8825eb51f17f	Bacteria	Bacteroidota	SZUA-365	SZUA-365	SZUA-365	BM516	BM516 sp002869275	0	0	0	0	0	0	5	0	0	0	0	0	0	0
24464276a57dd760e8c1b178efb577ee	Bacteria	Patescibacteria	WWE3	UBA101185	UBA10185	Unassigned	Unassigned	0	0	0	0	0	0	5	0	0	0	0	0	0	0
2dc50db39c115b7d22b82cb754456bff	Bacteria	Patescibacteria	ABY1	BM507	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	5	0	0	0	0	0	0	0
05408ccf88e0a4896e980bb8a064ba3a	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA5272	Unassigned	Unassigned	0	0	0	0	0	0	5	0	0	0	0	0	0	0
5c601b431f21651df6062b1bbdbcf3dc	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	5	0	0	0	0	0	0	0
eb01f2dd2b0e75c0b491fb8bc1b64e1e	Bacteria	Bacillota_A_368345	Clostridia_258483	Oscillospirales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	5	0	0	0	0	0	0	0
3b73c8d986e91dd11520b586c13cf5f9	Bacteria	Patescibacteria	Paceibacteria	UBA9973	Zambryskibacteraceae_7760	UBA5004	UBA5004 sp009691335	0	0	0	0	0	0	5	0	0	0	0	0	0	0
e1f90a20b26e4c77105eb1bff9d79328	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	5	0	0	0	0	0	0	0
718efa3884c82f8cad6a218b4bd10305	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales_505101	Rhodomicrobiaceae	Rhodomicrobium	Rhodomicrobium vannielii	0	0	0	0	0	0	5	0	0	0	0	0	0	0
f5dcbd9e331593713080eab3c575c2f1	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	5	0	0	0	0
d625a9c1125c9d208c5f7c514235c5d1	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	UBA964	UBA964 sp009926865	0	0	0	0	0	0	0	0	0	5	0	0	0	0
c71bbcd7f0495a9b58c2a92af91b3e82	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA2103	C7867-001	C7867-001 sp011322135	0	0	0	0	0	0	0	0	0	5	0	0	0	0
14b4ad4fa3a398119288534993670306	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	UBA2020	JAPWJZ01	Unassigned	0	0	0	0	0	0	0	0	0	5	0	0	0	0
14a2a5661be4a3dbddd7315bfe65421f	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Lancefieldella	Lancefieldella sp000564995	0	0	0	0	0	0	0	0	0	5	0	0	0	0
7fb81d7f47e95f298d51e2eefc100621	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	SbA1	Gp1-AA122	Gp1-AA122 sp003225055	0	0	0	0	0	0	0	0	0	5	0	0	0	0
5e9ad74d16b0cd3d71e35e225cb560f4	Bacteria	Pseudomonadota	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	5	0	0	0	0
577cb45ba865c4f488d65f9bf7c9805e	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales_505101	Xanthobacteraceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	5	0	0	0	0
da61b22e2a44c71feead1303d13e178c	Bacteria	Pseudomonadota	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	5	0	0	0	0
e968b5af239b7c201d1e52013270f82c	Bacteria	Pseudomonadota	Alphaproteobacteria	Micropepsales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	5	0	0	0	0
d0a2e8441293ad56cf8e87bb003b65a3	Bacteria	Pseudomonadota	Alphaproteobacteria	Micropepsales	Micropepsaceae	Rhizomicrobium	Unassigned	0	0	0	0	0	0	0	0	0	5	0	0	0	0
31de8d5a12089e0ca02ee10aa83180fb	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	UBA2421	UBA2421 sp002343075	0	0	0	0	0	0	0	0	0	5	0	0	0	0
3ec9fb81e08cf9847ab6ba13447b0531	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	GWC2-71-9	Palsa-1233	Palsa-1233 sp003169895	0	0	0	0	0	0	0	0	0	5	0	0	0	0
8e835283a8c5185d2c96a59bb3e6415a	Bacteria	Cyanobacteriota	Vampirovibrionia	Obscuribacterales	Obscuribacteraceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	5	0	0	0	0
3645e66b53507d57bd19c2418774367b	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	5	0	0	0	0
0d684d790a93d067c6121e0f7e0069f9	Bacteria	Bacillota_B_370539	Moorellia	PH28-bin88	PH28-bin88	PH28-bin88	PH28-bin88 sp000987045	0	0	0	0	0	0	0	0	0	0	5	0	0	0
4a3e5b11af4ed30b4d97600cf8783264	Bacteria	Patescibacteria	Paceibacteria	UBA9936	UBA9936	UBA9936	Unassigned	0	0	0	0	0	0	0	0	0	0	5	0	0	0
ecbb7f5bb1d760390c96e98eeed8262e	Bacteria	Cyanobacteriota	Chloroplast	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	5	0	0
897837962bc893fb7ee1647d99ba0f7c	Bacteria	Chloroflexota	Chloroflexia	Thermomicrobiales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	5	0	0
ce9f507be53050d559eec65cc2dc90de	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nakamurellaceae	Nakamurella	Nakamurella flavida	0	0	0	0	0	0	0	0	0	0	0	5	0	0
30852c838124daff24340ed2217b868e	Bacteria	Acidobacteriota	Terriglobia	Acidoferrales	UBA7541	Palsa-295	Unassigned	0	0	0	0	0	0	0	0	0	0	0	5	0	0
621cca93da55932136543ed174747504	Bacteria	Chloroflexota	Chloroflexia	Thermomicrobiales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	5	0
81431f6c1cc33c1636d982a7e53cfb20	Bacteria	Pseudomonadota	Alphaproteobacteria	Micropepsales	Micropepsaceae	Rhizomicrobium	Rhizomicrobium palustre	0	0	0	0	0	0	0	0	0	0	0	0	5	0
e9859c6a41cbb07aeccdefc0768f7303	Bacteria	Chloroflexota	Dehalococcoidia	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	5	0
21c91748fb00e1cd880a0695e16a7856	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Occallatibacter	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	5	0
84d395bbfcd3c7c018aeb13da879d470	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	5
28f02ee708e5d61ae2225ba334b050a1	Bacteria	Patescibacteria	ABY1	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	5
8c6030d791b4ac3ca4c1721a69beaf6f	Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Chloroflexaceae	JAAUSQ01	JAAUSQ01 sp012033195	0	0	0	0	0	0	0	0	0	0	0	0	0	5
beb6838330cb4c02dbb6d3675148fd37	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	5
c44ab0cb65455996bbd07c0e77074fe8	Bacteria	Planctomycetota	Planctomycetia	Gemmatales	Gemmataceae	Thermogemmata	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	5
62e3f58ba070a23cf27b200f9b09d8fa	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales_505101	Xanthobacteraceae	P52-10	P52-10 sp000516555	0	0	0	0	0	0	0	0	0	0	0	0	0	5
e9644d5debb5c8cd77cde91ea2e07b4f	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	5
ff9471d7b40f0457ed0c020339c735b9	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales_A_505895	Magnetospirillaceae	Telmatospirillum	Telmatospirillum siberiense	0	0	0	0	0	0	0	0	0	0	0	0	0	5
de70cbf9071fbd0135b2e1317dff45a4	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	Staskawiczbacteraceae	XYD1-FULL-39-28	XYD1-FULL-39-28 sp001822065	0	0	0	0	0	0	0	0	0	0	0	0	0	5
e3ff0030a60cab1ccc03396e3d7bde03	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	5
1edb9bb8d97d00c51a0d4ef25e4d1b0f	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	5
fd99ce4cc9938dea7b4cb66bfff70123	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	UBA2421	UBA2421 sp002343075	4	0	0	0	0	0	0	0	0	0	0	0	0	0
036be921787bee30c990ec4c41c70402	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_737866	Unassigned	Unassigned	Unassigned	4	0	0	0	0	0	0	0	0	0	0	0	0	0
5c8249d50464de818f83c6d07d3ac085	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0c0739f457c1f1e4f490a6237cd86242	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae_486827	Unassigned	Unassigned	0	4	0	0	0	0	0	0	0	0	0	0	0	0
444feb92e76429749bb0e582e4bc7193	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter_B_887417	Unassigned	0	4	0	0	0	0	0	0	0	0	0	0	0	0
1ef102037b2ca2a4b3114fd6dcd94485	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Unassigned	Unassigned	0	4	0	0	0	0	0	0	0	0	0	0	0	0
180cb36c8820860257f8871a95af7a82	Bacteria	Bacillota_A_368345	Clostridia_258483	Oscillospirales	Ruminococcaceae	Acetanaerobacterium	Unassigned	0	4	0	0	0	0	0	0	0	0	0	0	0	0
31a05f2f80b9144b1bcdb6793e843d81	Bacteria	Bacillota_A_368345	Clostridia_258483	Clostridiales	Clostridiaceae_222000	Clostridium_AD	Unassigned	0	4	0	0	0	0	0	0	0	0	0	0	0	0
1c5a32cec4addc1b100c89d771a52a8e	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	Unassigned	Unassigned	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0496de92e402590d5393f333fe924607	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	4	0	0	0	0	0	0	0	0	0	0	0	0
200e69ec201f52806e494342a0d13e58	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales_737866	Unassigned	Unassigned	Unassigned	0	4	0	0	0	0	0	0	0	0	0	0	0	0
fcda4159a636c1fd613ede22efb18ab2	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Unassigned	Unassigned	0	4	0	0	0	0	0	0	0	0	0	0	0	0
e633065fe0951773e2d460dab7ae2212	Bacteria	Armatimonadota	Abditibacteriia	Abditibacteriales	Abditibacteriaceae	Abditibacterium	Abditibacterium utsteinense	0	4	0	0	0	0	0	0	0	0	0	0	0	0
556b42d5425d68af5f091a0ab18b0b02	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_A_595421	Unassigned	Unassigned	0	4	0	0	0	0	0	0	0	0	0	0	0	0
32645820dcc8ac0d672b314f58d55b39	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flaviaesturariibacter	Flaviaesturariibacter luteus	0	4	0	0	0	0	0	0	0	0	0	0	0	0
7e62383429b4b87435055453fded9f5b	Bacteria	Pseudomonadota	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	4	0	0	0	0	0	0	0	0	0	0	0	0
42bcc5b4b485d483c209f5a06638a0d1	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Micromonosporaceae	Unassigned	Unassigned	0	4	0	0	0	0	0	0	0	0	0	0	0	0
e0536dbf9b7f797927fb67bdbf19e739	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae_486827	Sphingomonas_O_486718	Sphingomonas_O_486718 paeninsulae	0	4	0	0	0	0	0	0	0	0	0	0	0	0
2926d253c08b74f36e4d33dfbc23a595	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	JC017	JC017 sp004296775	0	0	4	0	0	0	0	0	0	0	0	0	0	0
bd6f1c7f1409af95e4627a9de9cc9c9a	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	4	0	0	0	0	0	0	0	0	0	0	0
f089d295147913f30fe8e1485ced5ccc	Bacteria	Pseudomonadota	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ed198b475cb13b483070bbacd4ef1a72	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	4	0	0	0	0	0	0	0	0	0	0
38d4effaf91b5a297e041a54d414f390	Bacteria	Pseudomonadota	Alphaproteobacteria	Micropepsales	Micropepsaceae	Micropepsis	Micropepsis pineolensis	0	0	0	4	0	0	0	0	0	0	0	0	0	0
27e2290a68f7cff5277e18734788fcdb	Bacteria	Bacteroidota	UBA10030	UBA10030	Unassigned	Unassigned	Unassigned	0	0	0	4	0	0	0	0	0	0	0	0	0	0
fc7d1aaa14275ad4078d20920c230894	Bacteria	Eremiobacterota	Xenobia	RGZZ01	RGZZ01	RGZZ01	Unassigned	0	0	0	4	0	0	0	0	0	0	0	0	0	0
8c9c52feadb9a2691be73119925e87bc	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	4	0	0	0	0	0	0	0	0	0	0
6e55fa2683e21d3ee8a059d59f50bdd9	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	4	0	0	0	0	0	0	0	0	0	0
df45d67409202ae28c670e184ad2026a	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales_505101	Unassigned	Unassigned	Unassigned	0	0	0	4	0	0	0	0	0	0	0	0	0	0
538f95e5eda507b6021224d8feb342b2	Bacteria	Bacillota_A_368345	Clostridia_258483	Clostridiales	Clostridiaceae_222000	Clostridium_T	Clostridium_T saccharoperbutylacetonicum	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0205b67180c1524fee65cb44611825ac	Bacteria	Patescibacteria	Saccharimonadia	UBA4664	SCTI01	SCTI01	SCTI01 sp004297735	0	0	0	4	0	0	0	0	0	0	0	0	0	0
08a8b5b2b7d697a882cdd39fb267a996	Bacteria	Patescibacteria	Paceibacteria	UBA9973	Unassigned	Unassigned	Unassigned	0	0	0	4	0	0	0	0	0	0	0	0	0	0
567e1a0c62305d1a8699c291e0b8d0cd	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	4	0	0	0	0	0	0	0	0	0	0
e4aabab40ec57dc42dbdf955280a3f57	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Unassigned	Unassigned	Unassigned	0	0	0	4	0	0	0	0	0	0	0	0	0	0
766a3cd8db2818f67e6d8b6bbd26a70e	Bacteria	Patescibacteria	Gracilibacteria_12420	Peribacterales	Peribacteraceae	VMFU01	Unassigned	0	0	0	4	0	0	0	0	0	0	0	0	0	0
5767e11b5c6a11b12ea07ec277219cbe	Bacteria	Acidobacteriota	Terriglobia	Acidoferrales	UBA7541	Acidoferrum	Unassigned	0	0	0	4	0	0	0	0	0	0	0	0	0	0
1140b2fdc8008af61c9bdd85d4ba0f08	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	0	0	4	0	0	0	0	0	0	0	0	0	0
84ebd975c94079ec29e3f683729c7a55	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	Palsa-739	Palsa-739 sp003139545	0	0	0	4	0	0	0	0	0	0	0	0	0	0
5783043088a65c249e4e1a981fe0da87	Bacteria	Patescibacteria	UBA1384	2-12-FULL-50-11	2-12-FULL-50-11	2-12-FULL-50-11	Unassigned	0	0	0	4	0	0	0	0	0	0	0	0	0	0
bfbe88fc60722b5dae0f38ab6835b6fa	Bacteria	Pseudomonadota	Alphaproteobacteria	Micropepsales	Unassigned	Unassigned	Unassigned	0	0	0	4	0	0	0	0	0	0	0	0	0	0
de82b328c1257ff279fefcb6a6e30e22	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Bog-1198	Bog-1198 sp003134045	0	0	0	4	0	0	0	0	0	0	0	0	0	0
a616eb839e4a98c61f3f6423baf7afba	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	0	0	0	0	4	0	0	0	0	0	0	0	0	0
